postcode,year,property_id,lga,lat,lon,date,price,address,suburb,url,no_of_bed,no_of_bath,no_of_parking,house_size,type,distance_from_CBD,median_taxable_income,mean_taxable_income,AQI,AQI_exclude_bushfire_month,Within_5km_2019,Btwn_5_10km_2019,Btwn_10_15km_2019,Within_5km_2018,Btwn_5_10km_2018,Btwn_10_15km_2018,Drug.offences,Non.Violent.Crime,Violent.Crime,distance_from_closest_station,distance_from_closest_public_school,distance_from_closest_private_school,metropolitan_area,Nom.number,Nom.ratio,Year,SAdvDisav_score,SAdvDisav_decile,ER_score,ER_decile,EDUOCC_score,EDUOCC_decile,avg_temp,distance_from_school,distance_cbd,distance_public_school,distance_private_school,distance_station,house_size_cat,no_of_bed_num,no_of_bath_num,no_of_parking_num
2261,2019,87971,Wyong Shire Council,-33.3699979,151.4807839,8/11/2019,1175000,"27 Shelly Beach Road, SHELLY BEACH NSW 2261",shelly beach,https://www.domain.com.au/27-shelly-beach-road-shelly-beach-nsw-2261-2015697031,4,2,2,575,House,60.79051122,42189,49815,51.31881676,41.13352273,0,0,0,N,0,0,8.819546612740702,7.555382289439519,9.473190413303078,8.902,0.412,2.423,TRUE,0,0,2016,1042,8,1059,8,1012,7,19.5,0.003,>=30km,<1.5km,<3km,<10km,"(500,600]",4,2,2
2261,2019,87979,Wyong Shire Council,-33.373295,151.4817417,12/04/2019,620000,"121 Grandview Street, SHELLY BEACH NSW 2261",shelly beach,https://www.domain.com.au/121-grandview-street-shelly-beach-nsw-2261-2015019871,3,2,2,575,House,60.4947828,42189,49815,51.31881676,41.13352273,0,0,0,N,0,0,8.819546612740702,7.555382289439519,9.473190413303078,9.244,0.528,2.379,TRUE,0,0,2016,1042,8,1059,8,1012,7,19.5,0.003,>=30km,<1.5km,<3km,<10km,"(500,600]",3,2,2
2261,2019,87983,Wyong Shire Council,-33.3651124,151.4874887,25/03/2019,900000,"89 McLachlan Avenue, SHELLY BEACH NSW 2261",shelly beach,https://www.domain.com.au/89-mclachlan-avenue-shelly-beach-nsw-2261-2015013070,4,2,2,696,House,61.5427322,42189,49815,51.31881676,41.13352273,0,0,0,N,0,0,8.819546612740702,7.555382289439519,9.473190413303078,8.915,1.22,2.314,TRUE,0,0,2016,1042,8,1059,8,1012,7,21.5,0.003,>=30km,<1.5km,<3km,<10km,"(600,700]",4,2,2
2261,2018,87989,Wyong Shire Council,-33.3650274,151.486987,20/12/2018,750050,"83 McLachlan Avenue, SHELLY BEACH NSW 2261",shelly beach,https://www.domain.com.au/83-mclachlan-avenue-shelly-beach-nsw-2261-2014745412,3,2,2,695,House,61.53178418,42189,49815,51.31881676,41.13352273,0,0,0,N,0,0,8.819546612740702,7.555382289439519,9.473190413303078,8.875,1.187,2.319,TRUE,0,0,2016,1042,8,1059,8,1012,7,21.5,0.003,>=30km,<1.5km,<3km,<10km,"(600,700]",3,2,2
2261,2018,87990,Wyong Shire Council,-33.3644585,151.4894579,5/12/2018,920000,"3 Grandview Street, SHELLY BEACH NSW 2261",shelly beach,https://www.domain.com.au/3-grandview-street-shelly-beach-nsw-2261-2014707165,4,2,2,620,House,61.68540882,42189,49815,51.31881676,41.13352273,0,0,0,N,0,0,8.819546612740702,7.555382289439519,9.473190413303078,8.993,1.413,2.195,TRUE,0,0,2016,1042,8,1059,8,1012,7,21.5,0.003,>=30km,<1.5km,<3km,<10km,"(600,700]",4,2,2
2261,2018,87991,Wyong Shire Council,-33.3724007,151.4807383,30/11/2018,990000,"4 Viscount Close, SHELLY BEACH NSW 2261",shelly beach,https://www.domain.com.au/4-viscount-close-shelly-beach-nsw-2261-2014770332,4,2,2,594,House,60.54617017,42189,49815,51.31881676,41.13352273,0,0,0,N,0,0,8.819546612740702,7.555382289439519,9.473190413303078,9.108,0.404,2.32,TRUE,0,0,2016,1042,8,1059,8,1012,7,19.5,0.003,>=30km,<1.5km,<3km,<10km,"(500,600]",4,2,2
2261,2018,87993,Wyong Shire Council,-33.3706476,151.4830644,24/11/2018,845000,"72 Bellevue Street, SHELLY BEACH NSW 2261",shelly beach,https://www.domain.com.au/72-bellevue-street-shelly-beach-nsw-2261-2014680661,3,2,2,575,House,60.81299403,42189,49815,51.31881676,41.13352273,0,0,0,N,0,0,8.819546612740702,7.555382289439519,9.473190413303078,9.093,0.604,2.59,TRUE,0,0,2016,1042,8,1059,8,1012,7,19.5,0.003,>=30km,<1.5km,<3km,<10km,"(500,600]",3,2,2
2261,2018,88006,Wyong Shire Council,-33.3704975,151.4810119,22/08/2018,825000,"18 Phillip Street, SHELLY BEACH NSW 2261",shelly beach,https://www.domain.com.au/18-phillip-street-shelly-beach-nsw-2261-2014574868,3,2,2,575,House,60.74883429,42189,49815,51.31881676,41.13352273,0,0,0,N,0,0,8.819546612740702,7.555382289439519,9.473190413303078,8.959,0.418,2.42,TRUE,0,0,2016,1042,8,1059,8,1012,7,14.5,0.003,>=30km,<1.5km,<3km,<10km,"(500,600]",3,2,2
2261,2018,88009,Wyong Shire Council,-33.371722,151.4809207,27/04/2018,1030000,"7 Earl Street, SHELLY BEACH NSW 2261",shelly beach,https://www.domain.com.au/7-earl-street-shelly-beach-nsw-2261-2014310272,4,2,2,594,House,60.62170675,42189,49815,51.31881676,41.13352273,0,0,0,N,0,0,8.819546612740702,7.555382289439519,9.473190413303078,9.059,0.404,2.361,TRUE,0,0,2016,1042,8,1059,8,1012,7,19.5,0.003,>=30km,<1.5km,<3km,<10km,"(500,600]",4,2,2
2261,2018,88011,Wyong Shire Council,-33.3691938,151.482882,12/02/2018,970000,"42 Lord Street, SHELLY BEACH NSW 2261",shelly beach,https://www.domain.com.au/42-lord-street-shelly-beach-nsw-2261-2014026154,3,2,2,575,House,60.95256817,42189,49815,51.31881676,41.13352273,0,0,0,N,0,0,8.819546612740702,7.555382289439519,9.473190413303078,8.959,0.627,2.638,TRUE,0,0,2016,1042,8,1059,8,1012,7,22.5,0.003,>=30km,<1.5km,<3km,<10km,"(500,600]",3,2,2
2261,2018,88014,Wyong Shire Council,-33.3672076,151.4841135,25/01/2018,744000,"9 Lord Street, SHELLY BEACH NSW 2261",shelly beach,https://www.domain.com.au/9-lord-street-shelly-beach-nsw-2261-2014116624,3,2,2,575,House,61.20056163,42189,49815,51.31881676,41.13352273,0,0,0,N,0,0,8.819546612740702,7.555382289439519,9.473190413303078,8.869,0.83,2.64,TRUE,0,0,2016,1042,8,1059,8,1012,7,22.5,0.003,>=30km,<1.5km,<3km,<10km,"(500,600]",3,2,2
2261,2019,88055,Wyong Shire Council,-33.3490922,151.4908641,16/11/2019,500000,"23 Norberta Street, THE ENTRANCE NSW 2261",the entrance,https://www.domain.com.au/23-norberta-street-the-entrance-nsw-2261-2015738456,4,2,2,525,House,63.28973199,42189,49815,51.31881676,41.13352273,0,0,1,N,0,0,8.819546612740702,7.555382289439519,9.473190413303078,8.003,0.328,0.574,TRUE,0,0,2016,858,1,840,1,904,2,19.5,0.003,>=30km,<1.5km,<1.5km,<10km,"(500,600]",4,2,2
2261,2018,88147,Wyong Shire Council,-33.3400354,151.4947754,12/11/2018,1250000,"6 McGirr Avenue, THE ENTRANCE NSW 2261",the entrance,https://www.domain.com.au/6-mcgirr-avenue-the-entrance-nsw-2261-2014354902,4,2,2,696,House,64.35510519,42189,49815,51.31881676,41.13352273,0,0,1,N,0,0,8.819546612740702,7.555382289439519,9.473190413303078,7.795,0.762,0.574,TRUE,0,0,2016,858,1,840,1,904,2,19.5,0.003,>=30km,<1.5km,<1.5km,<10km,"(600,700]",4,2,2
2261,2018,88192,Wyong Shire Council,-33.3475089,151.4905676,14/05/2018,858000,"12 Battley Avenue, THE ENTRANCE NSW 2261",the entrance,https://www.domain.com.au/12-battley-avenue-the-entrance-nsw-2261-2014284059,4,2,2,575,House,63.43848268,42189,49815,51.31881676,41.13352273,0,0,1,N,0,0,8.819546612740702,7.555382289439519,9.473190413303078,7.881,0.243,0.48,TRUE,0,0,2016,858,1,840,1,904,2,16.5,0.003,>=30km,<1.5km,<1.5km,<10km,"(500,600]",4,2,2
2261,2019,88248,Wyong Shire Council,-33.3263718,151.5127597,11/02/2020,1395000,"1/21 Curtis Parade, THE ENTRANCE NORTH NSW 2261",the entrance north,https://www.domain.com.au/1-21-curtis-parade-the-entrance-north-nsw-2261-2015547187,3,2,2,696,Apartment / Unit / Flat,66.43032388,42189,49815,51.31881676,41.13352273,0,0,1,N,0,1,8.819546612740702,7.555382289439519,9.473190413303078,8.843,2.913,2.668,TRUE,0,0,2016,938,3,958,2,955,4,22.5,0.003,>=30km,<3km,<3km,<10km,"(600,700]",3,2,2
2261,2019,88321,Wyong Shire Council,-33.3626196,151.4976605,31/01/2019,1075000,"207 Bay Road, TOOWOON BAY NSW 2261",toowoon bay,https://www.domain.com.au/207-bay-road-toowoon-bay-nsw-2261-2014722089,4,2,2,594,House,62.19422574,42189,49815,51.31881676,41.13352273,0,0,0,N,0,0,8.819546612740702,7.555382289439519,9.473190413303078,9.421,1.814,1.947,TRUE,0,0,2016,981,5,945,2,1007,6,22.5,0.003,>=30km,<3km,<3km,<10km,"(500,600]",4,2,2
2261,2018,88329,Wyong Shire Council,-33.3596974,151.4961096,3/02/2018,1105000,"100 Pacific Street, TOOWOON BAY NSW 2261",toowoon bay,https://www.domain.com.au/100-pacific-street-toowoon-bay-nsw-2261-2014051833,4,2,2,632,House,62.42564636,42189,49815,51.31881676,41.13352273,0,0,0,N,0,0,8.819546612740702,7.555382289439519,9.473190413303078,9.103,1.466,1.61,TRUE,0,0,2016,981,5,945,2,1007,6,22.5,0.003,>=30km,<1.5km,<3km,<10km,"(600,700]",4,2,2
2261,2019,88339,Wyong Shire Council,-33.3687115,151.4474462,21/02/2020,725000,"28 Morgan Avenue, TUMBI UMBI NSW 2261",tumbi umbi,https://www.domain.com.au/28-morgan-avenue-tumbi-umbi-nsw-2261-2015942846,4,2,2,547,House,59.70766638,42189,49815,51.31881676,41.13352273,0,0,0,N,0,0,8.819546612740702,7.555382289439519,9.473190413303078,7.215,0.894,0.955,TRUE,0,0,2016,1010,7,1058,8,983,5,22.5,0.003,>=30km,<1.5km,<1.5km,<10km,"(500,600]",4,2,2
2261,2019,88341,Wyong Shire Council,-33.3641018,151.4476742,18/02/2020,800000,"3b Tumbi Road, TUMBI UMBI NSW 2261",tumbi umbi,https://www.domain.com.au/3b-tumbi-road-tumbi-umbi-nsw-2261-2016050050,4,2,2,502,House,60.19091041,42189,49815,51.31881676,41.13352273,0,0,0,N,0,0,8.819546612740702,7.555382289439519,9.473190413303078,6.746,0.794,1.127,TRUE,0,0,2016,1010,7,1058,8,983,5,22.5,0.003,>=30km,<1.5km,<1.5km,<10km,"(500,600]",4,2,2
2261,2019,88348,Wyong Shire Council,-33.3722302,151.4494527,24/12/2019,622500,"76 Morgan Avenue, TUMBI UMBI NSW 2261",tumbi umbi,https://www.domain.com.au/76-morgan-avenue-tumbi-umbi-nsw-2261-2015971508,4,2,2,512,House,59.41470938,42189,49815,51.31881676,41.13352273,0,0,0,N,0,0,8.819546612740702,7.555382289439519,9.473190413303078,7.459,0.994,1.052,TRUE,0,0,2016,1010,7,1058,8,983,5,21.5,0.003,>=30km,<1.5km,<1.5km,<10km,"(500,600]",4,2,2
2261,2019,88350,Wyong Shire Council,-33.3648776,151.4477198,18/12/2019,690000,"2 Molsten Avenue, TUMBI UMBI NSW 2261",tumbi umbi,https://www.domain.com.au/2-molsten-avenue-tumbi-umbi-nsw-2261-2015847824,3,2,2,602,House,60.1124163,42189,49815,51.31881676,41.13352273,0,0,0,N,0,0,8.819546612740702,7.555382289439519,9.473190413303078,6.827,0.781,1.09,TRUE,0,0,2016,1010,7,1058,8,983,5,21.5,0.003,>=30km,<1.5km,<1.5km,<10km,"(600,700]",3,2,2
2261,2019,88353,Wyong Shire Council,-33.3755455,151.4551529,8/12/2019,790000,"53 Highview Street, TUMBI UMBI NSW 2261",tumbi umbi,https://www.domain.com.au/53-highview-street-tumbi-umbi-nsw-2261-2015868416,4,2,2,520,House,59.27539763,42189,49815,51.31881676,41.13352273,0,0,0,N,0,0,8.819546612740702,7.555382289439519,9.473190413303078,7.941,1.024,0.443,TRUE,0,0,2016,1010,7,1058,8,983,5,21.5,0.003,>=30km,<1.5km,<1.5km,<10km,"(500,600]",4,2,2
2261,2019,88359,Wyong Shire Council,-33.3594491,151.43823510000001,15/11/2019,875000,"6 Jaeger Road, TUMBI UMBI NSW 2261",tumbi umbi,https://www.domain.com.au/6-jaeger-road-tumbi-umbi-nsw-2261-2015656576,4,2,2,567,House,60.35748398,42189,49815,51.31881676,41.13352273,0,0,0,N,0,0,8.819546612740702,7.555382289439519,9.473190413303078,5.969,1.015,1.087,TRUE,0,0,2016,1010,7,1058,8,983,5,19.5,0.003,>=30km,<1.5km,<1.5km,<10km,"(500,600]",4,2,2
2261,2019,88368,Wyong Shire Council,-33.3746197,151.452736,4/10/2019,612000,"10 Highview Street, TUMBI UMBI NSW 2261",tumbi umbi,https://www.domain.com.au/10-highview-street-tumbi-umbi-nsw-2261-2015689668,3,2,2,504,House,59.28441608,42189,49815,51.31881676,41.13352273,0,0,0,N,0,0,8.819546612740702,7.555382289439519,9.473190413303078,7.728,1.088,0.651,TRUE,0,0,2016,1010,7,1058,8,983,5,18,0.003,>=30km,<1.5km,<1.5km,<10km,"(500,600]",3,2,2
2261,2019,88371,Wyong Shire Council,-33.367227,151.448267,16/09/2019,770000,"7 Tesoriero Terrace, TUMBI UMBI NSW 2261",tumbi umbi,https://www.domain.com.au/7-tesoriero-terrace-tumbi-umbi-nsw-2261-2015452835,4,2,2,534,House,59.8888825,42189,49815,51.31881676,41.13352273,0,0,0,N,0,0,8.819546612740702,7.555382289439519,9.473190413303078,7.088,0.762,1.053,TRUE,0,0,2016,1010,7,1058,8,983,5,17,0.003,>=30km,<1.5km,<1.5km,<10km,"(500,600]",4,2,2
2261,2019,88377,Wyong Shire Council,-33.3643753,151.4405606,29/08/2019,769000,"5 Jabiru Way, TUMBI UMBI NSW 2261",tumbi umbi,https://www.domain.com.au/5-jabiru-way-tumbi-umbi-nsw-2261-2015497327,4,2,2,600,House,59.92312061,42189,49815,51.31881676,41.13352273,0,0,0,N,0,0,8.819546612740702,7.555382289439519,9.473190413303078,6.555,1.45,0.621,TRUE,0,0,2016,1010,7,1058,8,983,5,14.5,0.003,>=30km,<1.5km,<1.5km,<10km,"(500,600]",4,2,2
2261,2019,88379,Wyong Shire Council,-33.3581718,151.438919,15/08/2019,880000,"8 Beckingham  Road, TUMBI UMBI NSW 2261",tumbi umbi,https://www.domain.com.au/8-beckingham-road-tumbi-umbi-nsw-2261-2015214964,4,2,2,620,House,60.51247937,42189,49815,51.31881676,41.13352273,0,0,0,N,0,0,8.819546612740702,7.555382289439519,9.473190413303078,5.852,0.895,1.2,TRUE,0,0,2016,1010,7,1058,8,983,5,14.5,0.003,>=30km,<1.5km,<1.5km,<10km,"(600,700]",4,2,2
2261,2019,88392,Wyong Shire Council,-33.3634681,151.4480431,23/06/2019,460000,"4 Tumbi Road, TUMBI UMBI NSW 2261",tumbi umbi,https://www.domain.com.au/4-tumbi-road-tumbi-umbi-nsw-2261-2015010462,3,2,2,607,House,60.26888699,42189,49815,51.31881676,41.13352273,0,0,0,N,0,0,8.819546612740702,7.555382289439519,9.473190413303078,6.694,0.775,1.193,TRUE,0,0,2016,1010,7,1058,8,983,5,14.5,0.003,>=30km,<1.5km,<1.5km,<10km,"(600,700]",3,2,2
2261,2019,88393,Wyong Shire Council,-33.3685553,151.4479478,20/06/2019,697000,"49 Molsten  Avenue, TUMBI UMBI NSW 2261",tumbi umbi,https://www.domain.com.au/49-molsten-avenue-tumbi-umbi-nsw-2261-2015166212,4,2,2,540,House,59.74100646,42189,49815,51.31881676,41.13352273,0,0,0,N,0,0,8.819546612740702,7.555382289439519,9.473190413303078,7.215,0.844,1.002,TRUE,0,0,2016,1010,7,1058,8,983,5,14.5,0.003,>=30km,<1.5km,<1.5km,<10km,"(500,600]",4,2,2
2261,2019,88399,Wyong Shire Council,-33.3756829,151.455381,8/04/2019,585000,"59 Highview Street, TUMBI UMBI NSW 2261",tumbi umbi,https://www.domain.com.au/59-highview-street-tumbi-umbi-nsw-2261-2014981751,4,2,2,561,House,59.26947665,42189,49815,51.31881676,41.13352273,0,0,0,N,0,0,8.819546612740702,7.555382289439519,9.473190413303078,7.961,1.002,0.42,TRUE,0,0,2016,1010,7,1058,8,983,5,19.5,0.003,>=30km,<1.5km,<1.5km,<10km,"(500,600]",4,2,2
2261,2018,88423,Wyong Shire Council,-33.3642199,151.446215,14/09/2018,662500,"9 Wendie Close, TUMBI UMBI NSW 2261",tumbi umbi,https://www.domain.com.au/9-wendie-close-tumbi-umbi-nsw-2261-2014578568,4,2,2,594,House,60.12908126,42189,49815,51.31881676,41.13352273,0,0,0,N,0,0,8.819546612740702,7.555382289439519,9.473190413303078,6.708,0.927,1.005,TRUE,0,0,2016,1010,7,1058,8,983,5,17,0.003,>=30km,<1.5km,<1.5km,<10km,"(500,600]",4,2,2
2261,2018,88428,Wyong Shire Council,-33.3658827,151.442567,31/08/2018,968000,"235 Hansens Road, TUMBI UMBI NSW 2261",tumbi umbi,https://www.domain.com.au/235-hansens-road-tumbi-umbi-nsw-2261-2014516151,4,2,2,617,House,59.83409093,42189,49815,51.31881676,41.13352273,0,0,0,N,0,0,8.819546612740702,7.555382289439519,9.473190413303078,6.763,1.262,0.621,TRUE,0,0,2016,1010,7,1058,8,983,5,14.5,0.003,>=30km,<1.5km,<1.5km,<10km,"(600,700]",4,2,2
2261,2018,88445,Wyong Shire Council,-33.3681198,151.4487002,23/05/2018,830000,"6 Felicia Close, TUMBI UMBI NSW 2261",tumbi umbi,https://www.domain.com.au/6-felicia-close-tumbi-umbi-nsw-2261-2014212765,4,2,2,551,House,59.81178714,42189,49815,51.31881676,41.13352273,0,0,0,N,0,0,8.819546612740702,7.555382289439519,9.473190413303078,7.195,0.76,1.076,TRUE,0,0,2016,1010,7,1058,8,983,5,16.5,0.003,>=30km,<1.5km,<1.5km,<10km,"(500,600]",4,2,2
2261,2018,88448,Wyong Shire Council,-33.3643278,151.4468078,11/05/2018,663000,"12 Wendie Close, TUMBI UMBI NSW 2261",tumbi umbi,https://www.domain.com.au/12-wendie-close-tumbi-umbi-nsw-2261-2014338209,3,2,2,598,House,60.13807664,42189,49815,51.31881676,41.13352273,0,0,0,N,0,0,8.819546612740702,7.555382289439519,9.473190413303078,6.739,0.871,1.045,TRUE,0,0,2016,1010,7,1058,8,983,5,16.5,0.003,>=30km,<1.5km,<1.5km,<10km,"(500,600]",3,2,2
2261,2018,88449,Wyong Shire Council,-33.3590502,151.439375,4/05/2018,795000,"11 Caralee Place, TUMBI UMBI NSW 2261",tumbi umbi,https://www.domain.com.au/11-caralee-place-tumbi-umbi-nsw-2261-2014245695,4,2,2,529,House,60.436204,42189,49815,51.31881676,41.13352273,0,0,0,N,0,0,8.819546612740702,7.555382289439519,9.473190413303078,5.958,1.001,1.145,TRUE,0,0,2016,1010,7,1058,8,983,5,16.5,0.003,>=30km,<1.5km,<1.5km,<10km,"(500,600]",4,2,2
2261,2018,88450,Wyong Shire Council,-33.3689401,151.4507751,2/05/2018,785000,"15 Doran Place, TUMBI UMBI NSW 2261",tumbi umbi,https://www.domain.com.au/15-doran-place-tumbi-umbi-nsw-2261-2014041448,4,2,2,672,House,59.79916614,42189,49815,51.31881676,41.13352273,0,0,0,N,0,0,8.819546612740702,7.555382289439519,9.473190413303078,7.352,0.645,1.263,TRUE,0,0,2016,1010,7,1058,8,983,5,16.5,0.003,>=30km,<1.5km,<1.5km,<10km,"(600,700]",4,2,2
2261,2018,88468,Wyong Shire Council,-33.3658014,151.4510943,26/02/2018,655000,"21 Roberta Street, TUMBI UMBI NSW 2261",tumbi umbi,https://www.domain.com.au/21-roberta-street-tumbi-umbi-nsw-2261-2014161880,3,2,2,590,House,60.13325711,42189,49815,51.31881676,41.13352273,0,0,0,N,0,0,8.819546612740702,7.555382289439519,9.473190413303078,7.044,0.471,1.347,TRUE,0,0,2016,1010,7,1058,8,983,5,22.5,0.003,>=30km,<1.5km,<1.5km,<10km,"(500,600]",3,2,2
2261,2018,88473,Wyong Shire Council,-33.3679155,151.4515047,9/02/2018,680000,"39 Roberta Street, TUMBI UMBI NSW 2261",tumbi umbi,https://www.domain.com.au/39-roberta-street-tumbi-umbi-nsw-2261-2014166594,3,2,2,617,House,59.92994812,42189,49815,51.31881676,41.13352273,0,0,0,N,0,0,8.819546612740702,7.555382289439519,9.473190413303078,7.274,0.522,1.338,TRUE,0,0,2016,1010,7,1058,8,983,5,22.5,0.003,>=30km,<1.5km,<1.5km,<10km,"(600,700]",3,2,2
2261,2018,88475,Wyong Shire Council,-33.3647462,151.441883,1/02/2018,770000,"8 Jacana Close, TUMBI UMBI NSW 2261",tumbi umbi,https://www.domain.com.au/8-jacana-close-tumbi-umbi-nsw-2261-2014119725,3,2,2,528,House,59.92878315,42189,49815,51.31881676,41.13352273,0,0,0,N,0,0,8.819546612740702,7.555382289439519,9.473190413303078,6.63,1.324,0.659,TRUE,0,0,2016,1010,7,1058,8,983,5,22.5,0.003,>=30km,<1.5km,<1.5km,<10km,"(500,600]",3,2,2
2262,2019,88479,Wyong Shire Council,-33.2101028,151.509977,30/04/2020,590000,"2 Murchison Close, BLUE HAVEN NSW 2262",blue haven,https://www.domain.com.au/2-murchison-close-blue-haven-nsw-2262-2016166308,4,2,2,501,House,78.21435718,40547,46282,51.31881676,41.13352273,1,0,0,Y,0,0,6.188248844671477,6.750693823067213,7.81599209855605,3.959,0.666,0.596,TRUE,0,0,2016,918,2,990,3,882,1,19.5,0.003,>=30km,<1.5km,<1.5km,<5km,"(500,600]",4,2,2
2262,2019,88487,Wyong Shire Council,-33.2110229,151.504845,23/03/2020,580000,BLUE HAVEN NSW 2262,blue haven,https://www.domain.com.au/blue-haven-nsw-2262-2016170709,4,2,2,637,House,77.94986712,40547,46282,51.31881676,41.13352273,1,0,0,Y,0,0,6.188248844671477,6.750693823067213,7.81599209855605,3.811,0.249,0.189,TRUE,0,0,2016,918,2,990,3,882,1,21.5,0.003,>=30km,<1.5km,<1.5km,<5km,"(600,700]",4,2,2
2262,2019,88491,Wyong Shire Council,-33.2070075,151.5153601,16/03/2020,612500,"128 Blueridge Drive, BLUE HAVEN NSW 2262",blue haven,https://www.domain.com.au/128-blueridge-drive-blue-haven-nsw-2262-2015963835,4,2,2,600,House,78.7144763,40547,46282,51.31881676,41.13352273,1,0,0,Y,0,0,6.188248844671477,6.750693823067213,7.81599209855605,3.991,0.837,1.202,TRUE,0,0,2016,918,2,990,3,882,1,21.5,0.003,>=30km,<1.5km,<1.5km,<5km,"(500,600]",4,2,2
2262,2019,88492,Wyong Shire Council,-33.2120864,151.5113949,12/03/2020,535000,"130 Colorado Drive, BLUE HAVEN NSW 2262",blue haven,https://www.domain.com.au/130-colorado-drive-blue-haven-nsw-2262-2015536454,4,2,2,534,House,78.05602814,40547,46282,51.31881676,41.13352273,1,0,0,Y,0,0,6.188248844671477,6.750693823067213,7.81599209855605,4.215,0.417,0.658,TRUE,0,0,2016,918,2,990,3,882,1,21.5,0.003,>=30km,<1.5km,<1.5km,<5km,"(500,600]",4,2,2
2262,2019,88496,Wyong Shire Council,-33.2110378,151.506282,5/03/2020,560000,"5 Nambucca Crescent, BLUE HAVEN NSW 2262",blue haven,https://www.domain.com.au/5-nambucca-crescent-blue-haven-nsw-2262-2016013218,4,2,2,606,House,77.99542044,40547,46282,51.31881676,41.13352273,1,0,0,Y,0,0,6.188248844671477,6.750693823067213,7.81599209855605,3.874,0.361,0.255,TRUE,0,0,2016,918,2,990,3,882,1,21.5,0.003,>=30km,<1.5km,<1.5km,<5km,"(600,700]",4,2,2
2262,2019,88503,Wyong Shire Council,-33.2113444,151.5121457,24/01/2020,630000,"48 Belyando Crescent, BLUE HAVEN NSW 2262",blue haven,https://www.domain.com.au/48-belyando-crescent-blue-haven-nsw-2262-2015962451,4,2,2,525,House,78.15793873,40547,46282,51.31881676,41.13352273,1,0,0,Y,0,0,6.188248844671477,6.750693823067213,7.81599209855605,4.186,0.432,0.74,TRUE,0,0,2016,918,2,990,3,882,1,22.5,0.003,>=30km,<1.5km,<1.5km,<5km,"(500,600]",4,2,2
2262,2019,88509,Wyong Shire Council,-33.2116861,151.5100226,20/12/2019,500000,"100 Colorado Drive, BLUE HAVEN NSW 2262",blue haven,https://www.domain.com.au/100-colorado-drive-blue-haven-nsw-2262-2015884500,4,2,2,579,House,78.05178123,40547,46282,51.31881676,41.13352273,1,0,0,Y,0,0,6.188248844671477,6.750693823067213,7.81599209855605,4.11,0.546,0.538,TRUE,0,0,2016,918,2,990,3,882,1,21.5,0.003,>=30km,<1.5km,<1.5km,<5km,"(500,600]",4,2,2
2262,2019,88510,Wyong Shire Council,-33.2116861,151.5100226,20/12/2019,500000,"100 Colorado Drive, BLUE HAVEN NSW 2262",blue haven,https://www.domain.com.au/100-colorado-drive-blue-haven-nsw-2262-2015939314,4,2,2,579,House,78.05178123,40547,46282,51.31881676,41.13352273,1,0,0,Y,0,0,6.188248844671477,6.750693823067213,7.81599209855605,4.11,0.546,0.538,TRUE,0,0,2016,918,2,990,3,882,1,21.5,0.003,>=30km,<1.5km,<1.5km,<5km,"(500,600]",4,2,2
2262,2019,88511,Wyong Shire Council,-33.2091651,151.5143108,20/12/2019,590000,"169 Roper Road, BLUE HAVEN NSW 2262",blue haven,https://www.domain.com.au/169-roper-road-blue-haven-nsw-2262-2015916886,4,2,2,592,House,78.45600779,40547,46282,51.31881676,41.13352273,1,0,0,Y,0,0,6.188248844671477,6.750693823067213,7.81599209855605,4.111,0.598,1.005,TRUE,0,0,2016,918,2,990,3,882,1,21.5,0.003,>=30km,<1.5km,<1.5km,<5km,"(500,600]",4,2,2
2262,2019,88512,Wyong Shire Council,-33.2084422,151.515132,19/12/2019,612000,"150 Blueridge Drive, BLUE HAVEN NSW 2262",blue haven,https://www.domain.com.au/150-blueridge-drive-blue-haven-nsw-2262-2015953981,4,2,2,639,House,78.55836883,40547,46282,51.31881676,41.13352273,1,0,0,Y,0,0,6.188248844671477,6.750693823067213,7.81599209855605,4.097,0.677,1.108,TRUE,0,0,2016,918,2,990,3,882,1,21.5,0.003,>=30km,<1.5km,<1.5km,<5km,"(600,700]",4,2,2
2262,2019,88514,Wyong Shire Council,-33.2078297,151.4971132,10/12/2019,595000,"52 Rosella Circuit, BLUE HAVEN NSW 2262",blue haven,https://www.domain.com.au/52-rosella-circuit-blue-haven-nsw-2262-2015757428,4,2,2,645,House,78.03268612,40547,46282,51.31881676,41.13352273,1,0,0,Y,0,0,6.188248844671477,6.750693823067213,7.81599209855605,3.214,0.743,0.864,TRUE,0,0,2016,918,2,990,3,882,1,21.5,0.003,>=30km,<1.5km,<1.5km,<5km,"(600,700]",4,2,2
2262,2019,88516,Wyong Shire Council,-33.2139805,151.5077417,6/12/2019,545000,"14 Dunlop Road, BLUE HAVEN NSW 2262",blue haven,https://www.domain.com.au/14-dunlop-road-blue-haven-nsw-2262-2015863512,4,2,2,518,House,77.73829928,40547,46282,51.31881676,41.13352273,1,0,0,Y,0,0,6.188248844671477,6.750693823067213,7.81599209855605,4.226,0.487,0.346,TRUE,0,0,2016,918,2,990,3,882,1,21.5,0.003,>=30km,<1.5km,<1.5km,<5km,"(500,600]",4,2,2
